clock	watch	T_int	T_ext	T_set	Cp	Ci	Cd	Hp	Hi	Hd
20200714 165757	9838.342	31.28	31.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165759	9840.396	31.27	31.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165801	9842.438	31.24	31.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165804	9844.487	31.23	31.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165806	9846.537	31.2	31.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165808	9848.586	31.17	31.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165810	9850.634	31.16	31.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165812	9852.684	31.13	31.25	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165814	9854.73	31.12	31.25	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165816	9856.77	31.09	31.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165818	9858.823	31.06	31.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165820	9860.871	31.05	31.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165822	9862.918	31.02	31.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165824	9864.967	31.01	31.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165826	9867.011	30.98	31.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165828	9869.062	30.95	31.22	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165830	9871.107	30.94	31.22	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165832	9873.157	30.91	31.22	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165834	9875.208	30.9	31.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165836	9877.253	30.87	31.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165838	9879.301	30.84	31.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165840	9881.342	30.83	31.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165842	9883.395	30.8	31.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165844	9885.436	30.79	31.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165847	9887.487	30.76	31.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165849	9889.539	30.74	31.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165851	9891.586	30.72	31.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165853	9893.635	30.7	31.16	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165855	9895.682	30.68	31.16	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165857	9897.729	30.65	31.15	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165859	9899.776	30.63	31.15	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165901	9901.82	30.61	31.14	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165903	9903.871	30.59	31.14	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165905	9905.913	30.57	31.13	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165907	9907.967	30.55	31.12	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165909	9910.015	30.52	31.11	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165911	9912.062	30.51	31.1	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165913	9914.111	30.48	31.1	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165915	9916.159	30.47	31.09	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165917	9918.205	30.44	31.09	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165919	9920.253	30.41	31.08	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165921	9922.3	30.4	31.07	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165923	9924.342	30.37	31.06	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165925	9926.388	30.36	31.05	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165927	9928.443	30.33	31.05	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165930	9930.486	30.3	31.04	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165932	9932.536	30.29	31.03	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165934	9934.586	30.26	31.03	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165936	9936.633	30.25	31.02	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165938	9938.674	30.22	31.01	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165940	9940.731	30.2	31.0	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165942	9942.77	30.18	30.99	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165944	9944.816	30.16	30.99	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165946	9946.871	30.14	30.98	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165948	9948.919	30.12	30.97	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165950	9950.96	30.09	30.96	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165952	9953.01	30.08	30.95	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165954	9955.06	30.05	30.95	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165956	9957.11	30.04	30.93	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 165958	9959.157	30.01	30.93	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170000	9961.197	29.98	30.92	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170002	9963.252	29.97	30.9	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170004	9965.293	29.94	30.9	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170006	9967.36	29.93	30.89	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170008	9969.41	29.9	30.87	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170011	9971.46	29.87	30.87	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170013	9973.503	29.86	30.86	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170015	9975.553	29.84	30.85	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170017	9977.598	29.82	30.84	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170019	9979.644	29.8	30.83	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170021	9981.694	29.77	30.82	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170023	9983.742	29.76	30.81	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170025	9985.788	29.73	30.81	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170027	9987.838	29.72	30.79	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170029	9989.888	29.69	30.78	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170031	9991.934	29.66	30.77	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170033	9993.974	29.65	30.76	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170035	9996.026	29.63	30.76	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170037	9998.075	29.61	30.74	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170039	10000.122	29.59	30.73	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170041	10002.17	29.56	30.72	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170043	10004.22	29.55	30.71	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170045	10006.267	29.52	30.7	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170047	10008.311	29.51	30.69	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170049	10010.361	29.48	30.67	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170051	10012.412	29.45	30.67	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170053	10014.457	29.44	30.65	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170056	10016.505	29.42	30.65	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170058	10018.553	29.4	30.63	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170100	10020.599	29.38	30.63	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170102	10022.644	29.35	30.61	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170104	10024.689	29.34	30.6	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170106	10026.742	29.31	30.6	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170108	10028.789	29.3	30.58	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170110	10030.839	29.27	30.58	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170112	10032.882	29.25	30.56	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170114	10034.933	29.23	30.54	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170116	10036.974	29.21	30.54	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170118	10039.028	29.19	30.52	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170120	10041.076	29.17	30.52	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170122	10043.124	29.14	30.5	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170124	10045.171	29.13	30.48	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170126	10047.213	29.1	30.48	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170128	10049.267	29.09	30.46	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170130	10051.314	29.06	30.46	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170132	10053.363	29.04	30.44	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170134	10055.409	29.02	30.43	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170136	10057.457	29.0	30.42	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170139	10059.497	28.98	30.4	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170141	10061.545	28.95	30.4	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170143	10063.593	28.93	30.38	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170145	10065.64	28.91	30.36	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170147	10067.69	28.88	30.36	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170149	10069.745	28.87	30.34	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170151	10071.791	28.84	30.34	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170153	10073.833	28.82	30.32	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170155	10075.88	28.8	30.3	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170157	10077.935	28.78	30.3	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170159	10079.977	28.76	30.28	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170201	10082.022	28.74	30.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170203	10084.091	28.71	30.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170205	10086.141	28.7	30.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170207	10088.201	28.67	30.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170209	10090.243	28.66	30.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170211	10092.291	28.63	30.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170213	10094.345	28.6	30.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170215	10096.393	28.59	30.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170217	10098.441	28.56	30.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170220	10100.488	28.55	30.15	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170222	10102.536	28.52	30.13	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170224	10104.582	28.5	30.13	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170226	10106.631	28.48	30.11	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170228	10108.678	28.46	30.1	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170230	10110.726	28.44	30.08	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170232	10112.774	28.42	30.06	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170234	10114.814	28.39	30.06	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170236	10116.869	28.38	30.04	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170238	10118.915	28.35	30.04	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170240	10120.965	28.34	30.01	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170242	10123.012	28.31	29.99	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170244	10125.059	28.29	29.99	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170246	10127.109	28.27	29.97	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170248	10129.154	28.25	29.97	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170250	10131.202	28.24	29.95	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170252	10133.242	28.21	29.93	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170254	10135.295	28.19	29.92	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170256	10137.345	28.18	29.9	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170258	10139.393	28.16	29.9	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170300	10141.436	28.15	29.88	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170303	10143.487	28.13	29.86	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170305	10145.536	28.12	29.86	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170307	10147.576	28.12	29.84	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170309	10149.629	28.11	29.83	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170311	10151.671	28.11	29.81	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170313	10153.719	28.11	29.79	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170315	10155.766	28.11	29.79	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170317	10157.82	28.11	29.76	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170319	10159.866	28.12	29.76	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170321	10161.916	28.12	29.74	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170323	10163.963	28.14	29.72	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170325	10166.005	28.15	29.72	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170327	10168.058	28.16	29.7	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170329	10170.106	28.18	29.7	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170331	10172.146	28.19	29.68	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170333	10174.201	28.21	29.66	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170335	10176.244	28.24	29.65	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170337	10178.296	28.26	29.63	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170339	10180.344	28.29	29.63	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170341	10182.394	28.31	29.61	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170343	10184.435	28.34	29.59	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170346	10186.479	28.38	29.59	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170348	10188.527	28.4	29.57	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170350	10190.578	28.45	29.56	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170352	10192.623	28.47	29.54	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170354	10194.671	28.52	29.54	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170356	10196.718	28.58	29.52	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170358	10198.767	28.6	29.5	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170400	10200.817	28.66	29.5	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170402	10202.867	28.69	29.48	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170404	10204.917	28.75	29.48	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170406	10206.956	28.81	29.46	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170408	10209.007	28.85	29.44	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170410	10211.058	28.91	29.44	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170412	10213.105	28.94	29.42	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170414	10215.149	29.01	29.42	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170416	10217.197	29.07	29.4	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170418	10219.245	29.11	29.39	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170420	10221.295	29.17	29.38	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170422	10223.345	29.21	29.37	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170424	10225.39	29.27	29.36	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170426	10227.434	29.34	29.35	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170429	10229.481	29.37	29.33	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170431	10231.533	29.43	29.33	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170433	10233.579	29.46	29.32	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170435	10235.629	29.53	29.32	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170437	10237.673	29.59	29.3	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170439	10239.718	29.62	29.29	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170441	10241.768	29.69	29.29	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170443	10243.818	29.72	29.28	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170445	10245.869	29.78	29.28	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170447	10247.913	29.85	29.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170449	10249.955	29.88	29.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170451	10252.019	29.94	29.25	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170453	10254.073	29.98	29.25	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170455	10256.119	30.04	29.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170457	10258.169	30.11	29.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170459	10260.216	30.14	29.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170501	10262.263	30.2	29.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170503	10264.313	30.23	29.22	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170505	10266.352	30.3	29.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170507	10268.406	30.36	29.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170509	10270.448	30.4	29.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170512	10272.498	30.46	29.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170514	10274.546	30.49	29.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170516	10276.597	30.56	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170518	10278.644	30.62	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170520	10280.684	30.65	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170522	10282.736	30.72	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170524	10284.781	30.75	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170526	10286.832	30.81	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170528	10288.875	30.88	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170530	10290.931	30.91	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170532	10292.977	30.97	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170534	10295.021	31.01	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170536	10297.07	31.07	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170538	10299.12	31.13	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170540	10301.163	31.16	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170542	10303.21	31.23	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170544	10305.255	31.26	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170546	10307.305	31.32	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170548	10309.36	31.39	29.17	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170550	10311.4	31.42	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170552	10313.448	31.48	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170555	10315.498	31.51	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170557	10317.548	31.58	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170559	10319.589	31.64	29.18	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170601	10321.639	31.67	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170603	10323.684	31.73	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170605	10325.731	31.76	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170607	10327.782	31.83	29.19	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170609	10329.833	31.89	29.2	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170611	10331.881	31.92	29.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170613	10333.925	31.98	29.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170615	10335.971	32.01	29.21	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170617	10338.023	32.08	29.22	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170619	10340.071	32.14	29.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170621	10342.116	32.17	29.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170623	10344.182	32.23	29.23	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170625	10346.223	32.27	29.24	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170627	10348.274	32.33	29.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170629	10350.323	32.39	29.26	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170631	10352.372	32.42	29.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170633	10354.422	32.48	29.27	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170636	10356.467	32.51	29.29	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170638	10358.515	32.58	29.3	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170640	10360.564	32.64	29.3	30.0	1	0.5	0.0	0.5	0.0	0.0
20200714 170650	10370.8	32.89	29.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170652	10372.85	32.92	29.36	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170654	10374.889	32.98	29.36	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170656	10376.943	33.01	29.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170658	10378.991	33.07	29.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170700	10381.032	33.13	29.4	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170702	10383.085	33.17	29.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170704	10385.133	33.23	29.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170706	10387.182	33.26	29.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170708	10389.238	33.32	29.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170710	10391.286	33.38	29.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170712	10393.334	33.41	29.47	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170714	10395.384	33.47	29.48	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170716	10397.435	33.5	29.5	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170719	10399.477	33.56	29.51	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170721	10401.523	33.62	29.52	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170723	10403.573	33.65	29.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170725	10405.623	33.71	29.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170727	10407.673	33.74	29.56	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170729	10409.723	33.8	29.58	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170731	10411.767	33.86	29.59	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170733	10413.812	33.89	29.61	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170735	10415.858	33.95	29.62	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170737	10417.909	33.98	29.64	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170739	10419.954	34.04	29.66	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170741	10422.001	34.09	29.67	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170743	10424.051	34.12	29.69	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170745	10426.102	34.17	29.69	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170747	10428.151	34.2	29.72	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170749	10430.191	34.24	29.74	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170751	10432.238	34.29	29.75	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170753	10434.288	34.31	29.77	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170755	10436.336	34.35	29.78	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170757	10438.385	34.37	29.8	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170759	10440.435	34.4	29.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170802	10442.48	34.44	29.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170804	10444.524	34.45	29.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170806	10446.575	34.48	29.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170808	10448.625	34.49	29.89	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170810	10450.675	34.51	29.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170812	10452.719	34.53	29.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170814	10454.761	34.54	29.95	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170816	10456.814	34.55	29.96	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170818	10458.86	34.55	29.98	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170820	10460.905	34.56	29.99	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170822	10462.956	34.56	30.02	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170824	10465.005	34.56	30.05	30.0	1	0.5	0.0	0.5	0.25	0.0
