t	T_int	T_ext	p	i	d
1443.891	5.68	9.97	0.1	0	0
1445.943	5.66	9.97	0.1	0	0
1447.991	5.65	9.95	0.1	0	0
1450.038	5.64	9.96	0.1	0	0
1452.082	5.63	9.95	0.1	0	0
1454.131	5.63	9.95	0.1	0	0
1456.199	5.64	9.95	0.1	0	0
1458.244	5.64	9.93	0.1	0	0
1460.292	5.66	9.93	0.1	0	0
1462.339	5.69	9.92	0.1	0	0
1464.387	5.7	9.9	0.1	0	0
1466.43	5.74	9.91	0.1	0	0
1468.479	5.76	9.9	0.1	0	0
1470.529	5.8	9.89	0.1	0	0
1472.577	5.86	9.87	0.1	0	0
1474.624	5.89	9.86	0.1	0	0
1476.672	5.95	9.85	0.1	0	0
1478.72	5.99	9.84	0.1	0	0
1480.767	6.06	9.84	0.1	0	0
1482.815	6.13	9.82	0.1	0	0
1484.865	6.17	9.82	0.1	0	0
1486.91	6.24	9.81	0.1	0	0
1488.957	6.27	9.8	0.1	0	0
1491.005	6.34	9.79	0.1	0	0
1493.052	6.41	9.78	0.1	0	0
1495.095	6.45	9.78	0.1	0	0
1497.147	6.52	9.78	0.1	0	0
1499.192	6.55	9.77	0.1	0	0
1501.242	6.63	9.77	0.1	0	0
1503.287	6.69	9.77	0.1	0	0
1505.334	6.73	9.76	0.1	0	0
1507.382	6.8	9.75	0.1	0	0
1509.429	6.83	9.76	0.1	0	0
1511.48	6.9	9.76	0.1	0	0
1513.525	6.97	9.8	0.1	0	0
1515.573	7.0	9.82	0.1	0	0
1517.618	7.07	9.83	0.1	0	0
1519.67	7.11	9.86	0.1	0	0
1521.714	7.18	9.86	0.1	0	0
1523.76	7.25	9.86	0.1	0	0
1525.809	7.28	9.86	0.1	0	0
1527.856	7.35	9.86	0.1	0	0
1529.907	7.38	9.85	0.1	0	0
1531.95	7.45	9.85	0.1	0	0
1534.015	7.52	9.85	0.1	0	0
1536.066	7.56	9.85	0.1	0	0
1538.111	7.63	9.85	0.1	0	0
1540.158	7.66	9.86	0.1	0	0
1542.209	7.73	9.87	0.1	0	0
1544.256	7.8	9.89	0.1	0	0
1546.301	7.83	9.89	0.1	0	0
1548.346	7.9	9.9	0.1	0	0
1550.396	7.94	9.91	0.1	0	0
1552.442	8.0	9.91	0.1	0	0
1554.493	8.07	9.91	0.1	0	0
1556.536	8.1	9.9	0.1	0	0
1558.586	8.17	9.89	0.1	0	0
1560.636	8.2	9.88	0.1	0	0
1562.68	8.26	9.88	0.1	0	0
1564.727	8.33	9.89	0.1	0	0
1566.775	8.36	9.9	0.1	0	0
1568.826	8.43	9.91	0.1	0	0
1570.872	8.46	9.93	0.1	0	0
1572.917	8.53	9.94	0.1	0	0
1574.969	8.6	9.97	0.1	0	0
1577.017	8.63	10.0	0.1	0	0
1579.063	8.68	10.0	0.1	0	0
1581.107	8.71	10.02	0.1	0	0
1583.159	8.74	10.02	0.1	0	0
1585.207	8.76	10.03	0.1	0	0
1587.253	8.77	10.04	0.1	0	0
1589.297	8.77	10.05	0.1	0	0
1591.349	8.76	10.06	0.1	0	0
1593.395	8.74	10.07	0.1	0	0
1595.444	8.73	10.07	0.1	0	0
1597.492	8.72	10.07	0.1	0	0
1599.535	8.7	10.07	0.1	0	0
1601.582	8.69	10.08	0.1	0	0
1603.634	8.66	10.07	0.1	0	0
1605.685	8.64	10.09	0.1	0	0
1607.725	8.63	10.11	0.1	0	0
1609.776	8.61	10.12	0.1	0	0
1611.822	8.6	10.13	0.1	0	0
1613.871	8.59	10.13	0.1	0	0
1615.917	8.57	10.14	0.1	0	0
1617.963	8.56	10.16	0.1	0	0
1620.026	8.53	10.18	0.1	0	0
1622.078	8.52	10.2	0.1	0	0
1624.123	8.5	10.21	0.1	0	0
1626.172	8.49	10.23	0.1	0	0
1628.221	8.48	10.24	0.1	0	0
1630.268	8.46	10.23	0.1	0	0
1632.316	8.45	10.25	0.1	0	0
1634.364	8.43	10.25	0.1	0	0
1636.411	8.41	10.27	0.1	0	0
1638.456	8.4	10.28	0.1	0	0
1640.506	8.38	10.28	0.1	0	0
1642.552	8.37	10.29	0.1	0	0
1644.601	8.35	10.31	0.1	0	0
1646.649	8.33	10.32	0.1	0	0
1648.697	8.32	10.33	0.1	0	0
1650.743	8.3	10.34	0.1	0	0
1652.787	8.29	10.34	0.1	0	0
1654.835	8.27	10.34	0.1	0	0
1656.885	8.25	10.35	0.1	0	0
1658.932	8.24	10.36	0.1	0	0
1660.981	8.23	10.36	0.1	0	0
1663.028	8.22	10.37	0.1	0	0
1665.074	8.2	10.37	0.1	0	0
1667.123	8.18	10.38	0.1	0	0
1669.169	8.17	10.39	0.1	0	0
1671.216	8.15	10.4	0.1	0	0
1673.265	8.14	10.41	0.1	0	0
1675.314	8.12	10.41	0.1	0	0
1677.362	8.1	10.43	0.1	0	0
1679.409	8.09	10.44	0.1	0	0
1681.453	8.08	10.45	0.1	0	0
1683.504	8.07	10.46	0.1	0	0
1685.547	8.05	10.46	0.1	0	0
1687.597	8.03	10.47	0.1	0	0
1689.646	8.02	10.47	0.1	0	0
1691.706	8.0	10.47	0.1	0	0
1693.753	7.99	10.48	0.1	0	0
1695.805	7.97	10.48	0.1	0	0
1697.848	7.95	10.48	0.1	0	0
1699.9	7.94	10.48	0.1	0	0
1701.945	7.92	10.48	0.1	0	0
1703.995	7.91	10.5	0.1	0	0
1706.042	7.89	10.51	0.1	0	0
1708.089	7.87	10.53	0.1	0	0
1710.133	7.86	10.54	0.1	0	0
1712.182	7.84	10.54	0.1	0	0
1714.228	7.83	10.55	0.1	0	0
1716.276	7.81	10.55	0.1	0	0
1718.323	7.79	10.56	0.1	0	0
1720.371	7.78	10.58	0.1	0	0
1722.422	7.76	10.58	0.1	0	0
1724.465	7.75	10.58	0.1	0	0
1726.518	7.73	10.59	0.1	0	0
1728.565	7.71	10.59	0.1	0	0
1730.61	7.7	10.58	0.1	0	0
1732.658	7.68	10.57	0.1	0	0
1734.705	7.67	10.56	0.1	0	0
1736.751	7.65	10.57	0.1	0	0
1738.798	7.63	10.57	0.1	0	0
1740.846	7.63	10.58	0.1	0	0
1742.895	7.61	10.58	0.1	0	0
1744.946	7.6	10.59	0.1	0	0
1746.988	7.58	10.59	0.1	0	0
1749.036	7.56	10.6	0.1	0	0
1751.086	7.55	10.6	0.1	0	0
1753.131	7.53	10.6	0.1	0	0
1755.182	7.52	10.59	0.1	0	0
1757.229	7.5	10.57	0.1	0	0
1759.278	7.48	10.56	0.1	0	0
1761.326	7.47	10.56	0.1	0	0
1763.373	7.46	10.55	0.1	0	0
1765.421	7.45	10.57	0.1	0	0
1767.464	7.43	10.59	0.1	0	0
1769.512	7.41	10.6	0.1	0	0
1771.558	7.4	10.6	0.1	0	0
1773.624	7.38	10.6	0.1	0	0
1775.674	7.37	10.61	0.1	0	0
1777.72	7.35	10.61	0.1	0	0
1779.765	7.33	10.61	0.1	0	0
1781.812	7.32	10.61	0.1	0	0
1783.864	7.31	10.6	0.1	0	0
1785.911	7.3	10.59	0.1	0	0
1787.955	7.28	10.59	0.1	0	0
1790.003	7.26	10.58	0.1	0	0
1792.054	7.25	10.59	0.1	0	0
1794.099	7.24	10.59	0.1	0	0
1796.149	7.23	10.6	0.1	0	0
1798.197	7.21	10.6	0.1	0	0
1800.241	7.19	10.6	0.1	0	0
1802.29	7.18	10.6	0.1	0	0
1804.335	7.16	10.59	0.1	0	0
1806.387	7.15	10.57	0.1	0	0
1808.43	7.13	10.56	0.1	0	0
1810.48	7.12	10.55	0.1	0	0
1812.527	7.11	10.55	0.1	0	0
1814.573	7.09	10.56	0.1	0	0
1816.626	7.08	10.56	0.1	0	0
1818.667	7.06	10.57	0.1	0	0
1820.72	7.04	10.57	0.1	0	0
1822.765	7.03	10.56	0.1	0	0
1824.811	7.01	10.56	0.1	0	0
1826.859	7.0	10.55	0.1	0	0
1828.906	6.99	10.55	0.1	0	0
1830.952	6.97	10.53	0.1	0	0
1833.0	6.96	10.52	0.1	0	0
1835.052	6.94	10.51	0.1	0	0
1837.097	6.93	10.49	0.1	0	0
1839.147	6.91	10.48	0.1	0	0
1841.195	6.89	10.48	0.1	0	0
1843.237	6.89	10.49	0.1	0	0
1845.307	6.87	10.49	0.1	0	0
1847.353	6.86	10.48	0.1	0	0
1849.396	6.84	10.48	0.1	0	0
1851.445	6.82	10.46	0.1	0	0
1853.496	6.81	10.45	0.1	0	0
1855.543	6.8	10.45	0.1	0	0
1857.591	6.79	10.46	0.1	0	0
1859.634	6.77	10.46	0.1	0	0
1861.681	6.75	10.46	0.1	0	0
1863.729	6.74	10.46	0.1	0	0
1865.779	6.72	10.46	0.1	0	0
1867.826	6.71	10.46	0.1	0	0
1869.871	6.7	10.47	0.1	0	0
1871.923	6.68	10.47	0.1	0	0
1873.971	6.67	10.46	0.1	0	0
1876.018	6.65	10.46	0.1	0	0
1878.066	6.64	10.45	0.1	0	0
1880.114	6.63	10.45	0.1	0	0
1882.157	6.61	10.44	0.1	0	0
1884.209	6.6	10.43	0.1	0	0
1886.256	6.58	10.42	0.1	0	0
1888.301	6.57	10.4	0.1	0	0
1890.349	6.55	10.39	0.1	0	0
1892.396	6.53	10.38	0.1	0	0
1894.442	6.53	10.38	0.1	0	0
1896.491	6.51	10.38	0.1	0	0
1898.538	6.5	10.39	0.1	0	0
1900.589	6.48	10.4	0.1	0	0
1902.635	6.47	10.4	0.1	0	0
1904.684	6.46	10.4	0.1	0	0
1906.734	6.44	10.39	0.1	0	0
1908.779	6.43	10.4	0.1	0	0
1910.827	6.42	10.41	0.1	0	0
1912.874	6.4	10.4	0.1	0	0
1914.922	6.39	10.39	0.1	0	0
1916.969	6.38	10.39	0.1	0	0
1919.017	6.37	10.36	0.1	0	0
1921.064	6.35	10.35	0.1	0	0
1923.112	6.34	10.32	0.1	0	0
1925.154	6.33	10.3	0.1	0	0
1927.222	6.31	10.3	0.1	0	0
1929.265	6.3	10.28	0.1	0	0
1931.318	6.29	10.26	0.1	0	0
1933.365	6.27	10.25	0.1	0	0
1935.415	6.26	10.26	0.1	0	0
1937.46	6.24	10.27	0.1	0	0
1939.507	6.24	10.28	0.1	0	0
1941.552	6.22	10.28	0.1	0	0
1943.602	6.2	10.27	0.1	0	0
1945.644	6.19	10.24	0.1	0	0
1947.697	6.18	10.24	0.1	0	0
1949.744	6.17	10.22	0.1	0	0
1951.791	6.15	10.22	0.1	0	0
1953.839	6.14	10.22	0.1	0	0
1955.886	6.13	10.21	0.1	0	0
1957.933	6.11	10.2	0.1	0	0
1959.981	6.1	10.19	0.1	0	0
1962.028	6.09	10.21	0.1	0	0
1964.075	6.07	10.2	0.1	0	0
1966.126	6.06	10.2	0.1	0	0
1968.17	6.05	10.23	0.1	0	0
1970.217	6.04	10.19	0.1	0	0
1972.265	6.02	10.19	0.1	0	0
1974.312	6.01	10.07	0.1	0	0
1976.359	6.0	9.94	0.1	0	0
1978.407	5.98	9.88	0.1	0	0
1980.454	5.97	9.77	0.1	0	0
1982.502	5.96	9.73	0.1	0	0
1984.565	5.97	9.66	0.1	0	0
1986.613	5.98	9.61	0.1	0	0
1988.661	6.0	9.6	0.1	0	0
1990.708	6.03	9.57	0.1	0	0
1992.755	6.08	9.56	0.1	0	0
1994.809	6.15	9.53	0.1	0	0
1996.852	6.19	9.51	0.1	0	0
1998.898	6.26	9.5	0.1	0	0
2000.945	6.3	9.48	0.1	0	0
2002.993	6.37	9.48	0.1	0	0
2005.04	6.44	9.46	0.1	0	0
2007.088	6.48	9.44	0.1	0	0
2009.135	6.55	9.43	0.1	0	0
2011.183	6.59	9.41	0.1	0	0
2013.23	6.66	9.41	0.1	0	0
2015.278	6.73	9.39	0.1	0	0
2017.326	6.77	9.38	0.1	0	0
2019.373	6.84	9.38	0.1	0	0
2021.42	6.88	9.36	0.1	0	0
2023.468	6.95	9.36	0.1	0	0
2025.518	7.02	9.34	0.1	0	0
2027.563	7.06	9.33	0.1	0	0
2029.611	7.13	9.33	0.1	0	0
2031.655	7.17	9.32	0.1	0	0
2033.706	7.24	9.31	0.1	0	0
2035.753	7.31	9.3	0.1	0	0
2037.796	7.34	9.3	0.1	0	0
2039.848	7.41	9.29	0.1	0	0
2041.896	7.44	9.29	0.1	0	0
2043.943	7.51	9.28	0.1	0	0
2045.991	7.58	9.27	0.1	0	0
2048.038	7.62	9.27	0.1	0	0
2050.085	7.69	9.26	0.1	0	0
2052.133	7.72	9.25	0.1	0	0
2054.181	7.79	9.25	0.1	0	0
2056.23	7.86	9.25	0.1	0	0
2058.276	7.9	9.24	0.1	0	0
2060.339	7.97	9.24	0.1	0	0
2062.385	8.01	9.24	0.1	0	0
2064.434	8.08	9.24	0.1	0	0
2066.477	8.15	9.24	0.1	0	0
2068.529	8.18	9.24	0.1	0	0
2070.573	8.25	9.24	0.1	0	0
2072.624	8.29	9.24	0.1	0	0
2074.672	8.36	9.24	0.1	0	0
2076.72	8.43	9.24	0.1	0	0
2078.767	8.46	9.24	0.1	0	0
2080.815	8.53	9.24	0.1	0	0
2082.862	8.57	9.24	0.1	0	0
2084.912	8.64	9.24	0.1	0	0
2086.957	8.71	9.25	0.1	0	0
2089.004	8.74	9.25	0.1	0	0
2091.052	8.81	9.25	0.1	0	0
2093.1	8.85	9.26	0.1	0	0
2095.147	8.91	9.26	0.1	0	0
2097.195	8.98	9.26	0.1	0	0
2099.242	9.02	9.27	0.1	0	0
2101.29	9.08	9.27	0.1	0	0
2103.337	9.12	9.28	0.1	0	0
2105.385	9.19	9.29	0.1	0	0
2107.432	9.26	9.3	0.1	0	0
2109.48	9.29	9.32	0.1	0	0
2111.525	9.36	9.32	0.1	0	0
2113.575	9.4	9.33	0.1	0	0
2115.624	9.46	9.33	0.1	0	0
2117.67	9.53	9.34	0.1	0	0
2119.717	9.57	9.35	0.1	0	0
2121.765	9.64	9.35	0.1	0	0
2123.813	9.67	9.37	0.1	0	0
2125.86	9.74	9.37	0.1	0	0
2127.908	9.81	9.38	0.1	0	0
2129.955	9.85	9.4	0.1	0	0
2132.003	9.91	9.4	0.1	0	0
2134.045	9.95	9.42	0.1	0	0
2136.098	10.02	9.42	0.1	0	0
2138.161	10.09	9.44	0.1	0	0
2140.209	10.12	9.45	0.1	0	0
2142.256	10.19	9.45	0.1	0	0
2144.304	10.22	9.47	0.1	0	0
2146.353	10.29	9.48	0.1	0	0
2148.399	10.36	9.5	0.1	0	0
2150.447	10.4	9.52	0.1	0	0
2152.494	10.47	9.52	0.1	0	0
2154.542	10.5	9.54	0.1	0	0
2156.589	10.57	9.54	0.1	0	0
2158.637	10.64	9.56	0.1	0	0
2160.684	10.67	9.59	0.1	0	0
2162.732	10.74	9.59	0.1	0	0
2164.779	10.77	9.62	0.1	0	0
2166.827	10.84	9.62	0.1	0	0
2168.874	10.91	9.64	0.1	0	0
2170.922	10.95	9.66	0.1	0	0
2172.969	11.01	9.66	0.1	0	0
2175.019	11.05	9.69	0.1	0	0
2177.065	11.11	9.69	0.1	0	0
2179.112	11.18	9.72	0.1	0	0
2181.16	11.22	9.75	0.1	0	0
2183.207	11.28	9.76	0.1	0	0
2185.255	11.32	9.78	0.1	0	0
2187.302	11.39	9.79	0.1	0	0
2189.348	11.45	9.82	0.1	0	0
2191.397	11.49	9.84	0.1	0	0
2193.443	11.55	9.84	0.1	0	0
2195.492	11.59	9.87	0.1	0	0
2197.539	11.66	9.88	0.1	0	0
2199.587	11.72	9.91	0.1	0	0
2201.632	11.76	9.94	0.1	0	0
2203.682	11.83	9.95	0.1	0	0
2205.732	11.86	9.98	0.1	0	0
2207.777	11.92	9.99	0.1	0	0
2209.841	11.97	10.02	0.1	0	0
2211.888	11.99	10.04	0.1	0	0
2213.932	12.03	10.05	0.1	0	0
2215.983	12.04	10.08	0.1	0	0
2218.031	12.04	10.08	0.1	0	0
2220.078	12.04	10.12	0.1	0	0
2222.126	12.03	10.15	0.1	0	0
2224.173	12.01	10.16	0.1	0	0
2226.221	12.0	10.19	0.1	0	0
2228.268	11.98	10.2	0.1	0	0
2230.316	11.96	10.23	0.1	0	0
2232.363	11.95	10.26	0.1	0	0
2234.413	11.92	10.27	0.1	0	0
2236.463	11.91	10.3	0.1	0	0
2238.508	11.89	10.3	0.1	0	0
2240.553	11.87	10.34	0.1	0	0
2242.603	11.86	10.37	0.1	0	0
2244.651	11.83	10.38	0.1	0	0
2246.698	11.82	10.42	0.1	0	0
2248.746	11.8	10.42	0.1	0	0
2250.793	11.78	10.46	0.1	0	0
2252.841	11.77	10.49	0.1	0	0
2254.888	11.74	10.5	0.1	0	0
2256.934	11.73	10.53	0.1	0	0
2258.984	11.71	10.54	0.1	0	0
2261.031	11.69	10.57	0.1	0	0
2263.079	11.68	10.6	0.1	0	0
2265.128	11.66	10.61	0.1	0	0
2267.174	11.64	10.65	0.1	0	0
2269.221	11.62	10.65	0.1	0	0
2271.269	11.6	10.68	0.1	0	0
2273.316	11.59	10.71	0.1	0	0
2275.364	11.56	10.72	0.1	0	0
2277.412	11.55	10.75	0.1	0	0
2279.459	11.53	10.75	0.1	0	0
2281.507	11.51	10.78	0.1	0	0
2283.554	11.5	10.81	0.1	0	0
2285.604	11.47	10.81	0.1	0	0
2287.649	11.46	10.84	0.1	0	0
2289.697	11.44	10.84	0.1	0	0
2291.744	11.42	10.87	0.1	0	0
2293.792	11.41	10.89	0.1	0	0
2295.857	11.38	10.9	0.1	0	0
2297.903	11.37	10.92	0.1	0	0
2299.946	11.35	10.93	0.1	0	0
2301.998	11.33	10.95	0.1	0	0
2304.045	11.32	10.97	0.1	0	0
2306.093	11.29	10.98	0.1	0	0
2308.14	11.28	11.0	0.1	0	0
2310.188	11.26	11.0	0.1	0	0
2312.235	11.24	11.03	0.1	0	0
2314.283	11.23	11.05	0.1	0	0
2316.33	11.21	11.05	0.1	0	0
2318.374	11.19	11.07	0.1	0	0
2320.425	11.17	11.07	0.1	0	0
2322.473	11.15	11.09	0.1	0	0
2324.52	11.14	11.11	0.1	0	0
2326.566	11.12	11.11	0.1	0	0
2328.615	11.11	11.13	0.1	0	0
2330.662	11.08	11.13	0.1	0	0
2332.711	11.06	11.15	0.1	0	0
2334.758	11.05	11.17	0.1	0	0
2336.805	11.03	11.18	0.1	0	0
2338.855	11.02	11.2	0.1	0	0
2340.895	11.0	11.2	0.1	0	0
2342.948	10.97	11.22	0.1	0	0
2344.996	10.96	11.23	0.1	0	0
2347.039	10.94	11.23	0.1	0	0
2349.085	10.93	11.25	0.1	0	0
2351.138	10.91	11.25	0.1	0	0
2353.188	10.89	11.26	0.1	0	0
2355.236	10.88	11.27	0.1	0	0
2357.281	10.85	11.28	0.1	0	0
2359.329	10.84	11.29	0.1	0	0
2361.376	10.82	11.29	0.1	0	0
2363.424	10.8	11.3	0.1	0	0
2365.471	10.79	11.31	0.1	0	0
2367.519	10.77	11.31	0.1	0	0
2369.564	10.76	11.32	0.1	0	0
2371.614	10.74	11.32	0.1	0	0
2373.677	10.72	11.33	0.1	0	0
2375.727	10.71	11.34	0.1	0	0
2377.767	10.68	11.34	0.1	0	0
2379.814	10.67	11.35	0.1	0	0
2381.863	10.65	11.35	0.1	0	0
2383.909	10.63	11.36	0.1	0	0
2385.957	10.62	11.37	0.1	0	0
2388.01	10.6	11.37	0.1	0	0
2390.058	10.59	11.38	0.1	0	0
2392.105	10.57	11.38	0.1	0	0
2394.153	10.55	11.39	0.1	0	0
2396.2	10.54	11.39	0.1	0	0
2398.248	10.52	11.39	0.1	0	0
2400.295	10.51	11.4	0.1	0	0
2402.343	10.48	11.4	0.1	0	0
2404.39	10.46	11.4	0.1	0	0
2406.438	10.45	11.41	0.1	0	0
2408.485	10.43	11.41	0.1	0	0
2410.533	10.42	11.41	0.1	0	0
2412.58	10.4	11.41	0.1	0	0
2414.628	10.38	11.41	0.1	0	0
2416.675	10.37	11.42	0.1	0	0
2418.723	10.35	11.42	0.1	0	0
2420.77	10.34	11.42	0.1	0	0
2422.818	10.32	11.42	0.1	0	0
2424.865	10.3	11.43	0.1	0	0
2426.913	10.29	11.43	0.1	0	0
2428.96	10.27	11.43	0.1	0	0
2431.008	10.25	11.43	0.1	0	0
2433.05	10.23	11.44	0.1	0	0
2435.103	10.21	11.44	0.1	0	0
2437.151	10.2	11.44	0.1	0	0
2439.198	10.18	11.44	0.1	0	0
2441.246	10.17	11.44	0.1	0	0
2443.293	10.15	11.44	0.1	0	0
2445.342	10.13	11.44	0.1	0	0
2447.388	10.12	11.44	0.1	0	0
2449.451	10.1	11.44	0.1	0	0
2451.499	10.09	11.44	0.1	0	0
2453.546	10.07	11.44	0.1	0	0
2455.594	10.05	11.44	0.1	0	0
2457.642	10.04	11.43	0.1	0	0
2459.689	10.01	11.43	0.1	0	0
2461.736	10.0	11.43	0.1	0	0
2463.784	9.98	11.43	0.1	0	0
2465.831	9.96	11.43	0.1	0	0
2467.879	9.95	11.43	0.1	0	0
2469.926	9.93	11.43	0.1	0	0
2471.974	9.92	11.43	0.1	0	0
2474.022	9.9	11.43	0.1	0	0
2476.071	9.88	11.43	0.1	0	0
2478.117	9.87	11.42	0.1	0	0
2480.164	9.84	11.42	0.1	0	0
2482.212	9.83	11.42	0.1	0	0
2484.253	9.81	11.42	0.1	0	0
2486.305	9.79	11.41	0.1	0	0
2488.355	9.78	11.41	0.1	0	0
2490.402	9.76	11.41	0.1	0	0
2492.449	9.75	11.4	0.1	0	0
2494.497	9.73	11.41	0.1	0	0
2496.544	9.71	11.4	0.1	0	0
2498.588	9.7	11.4	0.1	0	0
2500.64	9.68	11.4	0.1	0	0
2502.687	9.67	11.39	0.1	0	0
2504.732	9.65	11.39	0.1	0	0
2506.785	9.63	11.38	0.1	0	0
2508.829	9.62	11.38	0.1	0	0
2510.877	9.6	11.37	0.1	0	0
2512.925	9.59	11.37	0.1	0	0
2514.972	9.57	11.37	0.1	0	0
2517.018	9.55	11.36	0.1	0	0
2519.06	9.54	11.36	0.1	0	0
2521.112	9.52	11.35	0.1	0	0
2523.162	9.51	11.35	0.1	0	0
2525.21	9.49	11.35	0.1	0	0
2527.257	9.48	11.34	0.1	0	0
2529.305	9.47	11.33	0.1	0	0
2531.369	9.45	11.33	0.1	0	0
2533.416	9.44	11.33	0.1	0	0
2535.466	9.42	11.32	0.1	0	0
2537.511	9.4	11.32	0.1	0	0
2539.559	9.39	11.31	0.1	0	0
2541.606	9.37	11.31	0.1	0	0
2543.654	9.36	11.31	0.1	0	0
2545.701	9.34	11.31	0.1	0	0
2547.748	9.32	11.3	0.1	0	0
2549.793	9.31	11.29	0.1	0	0
2551.844	9.29	11.29	0.1	0	0
2553.892	9.28	11.28	0.1	0	0
2555.94	9.26	11.28	0.1	0	0
2557.988	9.24	11.27	0.1	0	0
2560.035	9.23	11.26	0.1	0	0
2562.083	9.21	11.26	0.1	0	0
2564.128	9.2	11.25	0.1	0	0
2566.178	9.18	10.43	0.1	0	0
4648.203	10.99	10.46	0.1	0	0
4650.247	10.98	10.48	0.1	0	0
4652.299	10.95	10.49	0.1	0	0
4654.346	10.94	10.51	0.1	0	0
4656.394	10.92	10.52	0.1	0	0
4658.442	10.9	10.54	0.1	0	0
4660.485	10.89	10.56	0.1	0	0
4662.537	10.87	10.57	0.1	0	0
4664.585	10.86	10.59	0.1	0	0
4666.632	10.83	10.6	0.1	0	0
4668.68	10.81	10.62	0.1	0	0
4670.728	10.8	10.64	0.1	0	0
4672.775	10.78	10.64	0.1	0	0
4674.829	10.77	10.66	0.1	0	0
4676.903	10.74	10.67	0.1	0	0
4678.95	10.72	10.69	0.1	0	0
4680.998	10.71	10.71	0.1	0	0
4683.045	10.69	10.72	0.1	0	0
4685.093	10.68	10.74	0.1	0	0
4687.141	10.66	10.74	0.1	0	0
4689.188	10.63	10.76	0.1	0	0
4691.236	10.62	10.77	0.1	0	0
4693.283	10.6	10.78	0.1	0	0
8496.742	10.62	10.81	0.1	0	0
8498.956	10.59	10.82	0.1	0	0
8501.01	10.57	10.83	0.1	0	0
8503.058	10.56	10.85	0.1	0	0
8505.108	10.54	10.85	0.1	0	0
8507.153	10.53	10.87	0.1	0	0
8509.201	10.51	10.87	0.1	0	0
8511.249	10.49	10.88	0.1	0	0
8513.299	10.48	10.89	0.1	0	0
8515.344	10.46	10.9	0.1	0	0
8517.392	10.45	10.91	0.1	0	0
8519.439	10.42	10.91	0.1	0	0
8521.487	10.4	10.93	0.1	0	0
8523.528	10.39	10.94	0.1	0	0
8525.582	10.37	10.94	0.1	0	0
8527.622	10.36	10.95	0.1	0	0
8529.677	10.34	10.96	0.1	0	0
8531.726	10.32	10.97	0.1	0	0
8533.773	10.31	10.98	0.1	0	0
8535.822	10.29	10.98	0.1	0	0
8537.868	10.28	10.98	0.1	0	0
8539.916	10.26	10.99	0.1	0	0
8541.963	10.24	10.99	0.1	0	0
8544.01	10.23	11.0	0.1	0	0
8546.058	10.21	11.0	0.1	0	0
17115.742	8.42	10.7	0.1	0	0
17117.285	8.41	10.69	0.1	0	0
17119.334	8.39	10.69	0.1	0	0
17121.381	8.38	10.68	0.1	0	0
17123.428	8.36	10.67	0.1	0	0
17125.475	8.34	10.66	0.1	0	0
17127.523	8.33	10.65	0.1	0	0
17129.57	8.31	10.65	0.1	0	0
17131.617	8.3	10.64	0.1	0	0
17133.665	8.28	10.63	0.1	0	0
17135.712	8.26	10.62	0.1	0	0
17137.76	8.25	10.61	0.1	0	0
17139.8	8.24	10.61	0.1	0	0
17141.848	8.23	10.6	0.1	0	0
17143.896	8.21	10.59	0.1	0	0
17145.945	8.19	10.59	0.1	0	0
17147.992	8.18	10.57	0.1	0	0
17150.037	8.16	10.57	0.1	0	0
17152.085	8.15	10.56	0.1	0	0
17154.133	8.13	10.55	0.1	0	0
17156.181	8.11	10.55	0.1	0	0
17158.229	8.1	10.54	0.1	0	0
17160.277	8.08	10.54	0.1	0	0
17162.325	8.07	10.52	0.1	0	0
17164.373	8.05	10.51	0.1	0	0
17166.421	8.04	11.09	0.1	0	0
26817.884	9.59	11.08	0.1	0	0
26820.314	9.57	11.08	0.1	0	0
26822.353	9.55	11.08	0.1	0	0
26824.403	9.54	11.07	0.1	0	0
26826.449	9.52	11.07	0.1	0	0
26828.497	9.51	11.07	0.1	0	0
26830.548	9.49	11.07	0.1	0	0
26832.592	9.47	11.06	0.1	0	0
26834.64	9.46	11.06	0.1	0	0
26836.691	9.44	11.06	0.1	0	0
26838.734	9.43	11.05	0.1	0	0
26840.781	9.41	11.05	0.1	0	0
26842.83	9.39	11.04	0.1	0	0
26844.879	9.38	11.04	0.1	0	0
26846.928	9.36	11.04	0.1	0	0
26848.973	9.35	11.03	0.1	0	0
26851.022	9.33	11.03	0.1	0	0
26853.071	9.31	11.02	0.1	0	0
26855.119	9.3	11.02	0.1	0	0
26857.166	9.28	11.02	0.1	0	0
26859.214	9.27	11.01	0.1	0	0
26861.261	9.25	11.01	0.1	0	0
26863.306	9.23	11.01	0.1	0	0
26865.351	9.22	11.0	0.1	0	0
26867.404	9.2	11.0	0.1	0	0
26869.45	9.19	10.99	0.1	0	0
26871.508	9.17	10.99	0.1	0	0
26873.562	9.15	10.98	0.1	0	0
26875.609	9.14	10.98	0.1	0	0
26877.654	9.12	10.98	0.1	0	0
26879.701	9.11	10.97	0.1	0	0
26881.749	9.09	10.97	0.1	0	0
26883.795	9.07	10.96	0.1	0	0
26885.847	9.06	10.95	0.1	0	0
26887.893	9.04	10.95	0.1	0	0
26889.938	9.03	10.94	0.1	0	0
26891.985	9.01	10.94	0.1	0	0
26894.038	8.99	10.93	0.1	0	0
26896.085	8.98	10.93	0.1	0	0
26898.133	8.96	10.92	0.1	0	0
26900.181	8.95	10.92	0.1	0	0
26902.226	8.93	10.91	0.1	0	0
